SMILES Labelled,ConBase_pKa,pB,qB,Reference
[NH:10](C)CCN(C)CC[NH2+]C,9.84,4,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)CCCNC,10.7,2,2,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)CCCNC(/C=N/[O-])=O,10.63,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)CCCN,10.67,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)CCCN(c1c(CC2)cccc1)c1c2cccc1,10.65,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)CCCCc1ccccc1,10.76,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)CCCc1ccccc1,10.58,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)CCCC,10.8,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)CCCC([O-])=O,10.78,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)CCc1ccccc1,10.23,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)CCC#N,8.1,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)CCC[NH2+]C,8.68,4,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)CCc(cc1)ccc1O,9.36,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)CCc(cc1)cc(O)c1O,8.84,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)CCC(c1ccccc1)=O,9,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)Cc1ncccc1,8.96,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)Cc1ccccc1,9.64,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)Cc1ccc(C)cc1,9.93,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)CC#N,5.26,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)CC/C(\N)=N/O,9.6,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)CC[S-],10.81,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)CC[NH2+]C,7.29,4,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)CC(NCCc1c[nH]cn1)=O,8.31,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)CC(Nc1c(C)cccc1C)=O,7.99,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)CC(NC)=O,8.28,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)CC(N(C)C)=O,8.86,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)CC(CO)O,9.55,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)CC(c1ccccc1)O,9.31,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)CC(c1cccc(O)c1)O,8.77,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)CC(C)CNC,10.55,2,2,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)CC(C)c1ccccc1,9.87,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)CC(C)C[NH2+]C,8.29,4,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)CC([O-])=O,10.11,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)C,10.98,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)C(CO)CO,9.12,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)C(CC(OCC)=O)c1ccccc1,8.23,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)C(C)CCCCC,10.99,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)C(C)Cc1ccccc1,9.87,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)C(C)CC1CCCCC1,10.52,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)C(C)Cc(cc1)cc(OC)c1OC,9.8,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)C(C)C(c1ccccc1)O,9.96,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)C(C)C([O-])=O,10.19,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)C(C)(C)C([O-])=O,10.75,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)C(C(C)C)C([O-])=O,9.9,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)[C@H](C1)[C@H]1[NH2+]C,3.56,4,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)[C@H](C)[C@@H](c1ccccc1)O,9.61,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)[C@H]([C@H]1C)[C@H]1[NH2+]C,3.68,4,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)[C@@H](CCCC1)[C@H]1O,10.16,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)[C@@H](C1C)[C@H]1NC,9.03,2,2,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)[C@@H](C1C)[C@H]1[NH2+]C,5.68,4,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)[C@@H](C1)[C@H]1NC,8.73,2,2,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)[C@@H](C1)[C@H]1[NH2+]C,5.65,4,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)[C@@H](C1)[C@@H]1NC,8.73,2,2,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)[C@@H](C1)[C@@]1(C)[NH2+]C,5.52,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)[C@@H](C)[C@@H](c1ccccc1)O,9.46,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)[C@@H]([C@@H]1C)[C@@H]1NC,9.13,2,2,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C)[C@@](C)(C1)[C@H]1NC,9.05,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C(CCC)SC1)C1C([O-])=O,6.25,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C(CC([O-])=O)CC1C(C)C)C1C([O-])=O,10.4,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C(C)CCC1)C1C([O-])=O,10.4,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C(C)CC)C(C)CC,10.94,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C(C)C)C(C)CC,11,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C(C)C)C(C)C,11.04,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C(C)C)[C@@H]([C@@H](c1ccccc1)O)c1ccccc1,11.79,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C(C)(C)CC)C(C)(C)CC,11.6,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C(C)(C)CC)C(C)(C)C=C,10.8,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C(C)(C)CC)C(C)(C)C#C,9,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C(C)(C)C1)C(C)(C)CC1NCCO,10.52,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C(C)(C)C1)C(C)(C)CC1N(C)C,10.56,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C(C)(C)C1)C(C)(C)C1=O,7.1,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C(C)(C)C=C)C(C)(C)C=C,10.1,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C(C)(C)C=C)C(C)(C)C#C,8.2,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10](C(C)(C)C#C)C(C)(C)C#C,6.45,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10]([C@H]1C)[C@H](CCCCCCCC([O-])=O)CC[C@@H]1O,10.4,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10]([C@H](CCC1)C([O-])=O)[C@@H]1C([O-])=O,9.92,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10]([C@H](CC1)C2)[C@@H]1C[C@@H]2OC(C(CO)c1ccccc1)=O,10.28,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10]([C@H](C)C1)C(C)(C)C[C@H]1OC(c1ccccc1)=O,8.97,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10]([C@H](C)C1)[C@H](CCCC2)[C@@H]2[C@@]1(CC)O,10.31,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10]([C@H](C)C1)[C@H](CCCC2)[C@@H]2[C@@]1(C=C)O,9.98,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10]([C@H](C)C1)[C@H](CCCC2)[C@@H]2[C@@]1(C#C)O,9.73,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10]([C@H](C)C1)[C@@H](CCCC2)[C@H]2[C@@]1(CC)O,9.71,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10]([C@H](C)C1)[C@@H](CCCC2)[C@H]2[C@@]1(C=C)O,9.51,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10]([C@H](C)C1)[C@@H](CCCC2)[C@H]2[C@@]1(C#C)O,9.29,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10]([C@@H]1NC(N)=[NH+][C@H]2C1)[C@@H]2C([O-])=O,5.5,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10]([C@@H](C)C1)[C@H](CCCC2)[C@@H]2[C@@]1(CC)O,10.05,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10]([C@@H](C)C1)[C@H](CCCC2)[C@@H]2[C@@]1(C=C)O,9.83,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH:10]([C@@H](C)C1)[C@H](CCCC2)[C@@H]2[C@@]1(C#C)O,9.63,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
