SMILES Labelled,ConBase_pKa,pB,qB,Reference
[NH2:10]C(CC)CCCl,8.53,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(CC)C(OCC)=O,7.71,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(CC)C([O-])=O,9.67,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(CC)(CO)CO,8.8,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(CC)(CC)CC,10.87,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(CC(OCC)=O)c1ccccc1,8.32,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(Cc(nc[nH]1)c1I)C([O-])=O,8.62,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(Cc(nc([n-]1)I)c1I)C([O-])=O,9.76,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(CC(N1)=O)C1=O,9,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(CC(N1)=CNC1=S)C([O-])=O,8.47,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(CC(C1)C1=C)C([O-])=O,9.37,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(CC(C)C)C(OCC)=O,7.63,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(CC(C)C)C([O-])=O,9.62,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(CC([O-])=O)c1ncccc1,9.22,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(CC([O-])=O)C(NC(CC([O-])=O)C([O-])=O)=O,8.26,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(CC([O-])=O)C([O-])=O,9.54,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(c1ncc[nH]1)c1ncc[nH]1,6.49,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(c1ccccc1)C#N,4.4,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C/C(\N)=N/O)c1ccccc1,8,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C[NH3+])C[NH3+],3.72,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C)CO,9.43,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C)CN,9.83,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C)CCCCC,10.8,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C)CCCc1ccccc1,9.99,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C)CCCc(cc1)ccc1O,9.4,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C)CCCC(C)C,10.28,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C)CCc1ccccc1,9.78,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C)CCc(cc1)ccc1O,9.14,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C)CCC([O-])=O,10.43,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C)Cc1ccccc1,9.9,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C)CC1CCCCC1,10.14,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C)Cc1c[nH]c(cc2)c1cc2OC,10.3,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C)CC,10.56,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C)CC#N,7.85,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C)Cc(cc1)ccc1OC,9.53,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C)Cc(cc1)ccc1O,9.3,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C)Cc(cc1)cc2c1OCO2,9.67,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C)Cc(cc1)cc(OC)c1OC,9.6,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C)c1ccccc1,9.36,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C)C,10.64,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C)C/C(\N)=N/O,9.15,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C)C(OCC)=O,7.8,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C)C([O-])=O,9.72,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C)(CO)CO,8.8,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C)(CC)CC,10.91,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C)(CC)C([O-])=O,9.98,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C)(C)CO,9.74,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C)(C)CN,10,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C)(C)CCCCC,10.83,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C)(C)Cc1ccccc1,10.13,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C)(C)CC,10.89,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C)(C)CC(C)(C)C,10.84,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C)(C)c1ccccc1,10.38,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C)(C)C,10.73,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C)(C)C#N,5.3,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C)(C)C(O)=O,10.15,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C)(C)C(N)=S,7.61,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C)(C)C(C)(C)N,10.13,3,2,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C)(C)C(C)(C)[NH3+],6.56,6,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C)(C([O-])=O)c1ccccc1,9,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C(C)CC)C([O-])=O,9.62,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C(C)C)C(O)=O,9.58,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C(C)C)C(C)C,10.4,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C(C)C)C([O-])=O,9.66,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(C(C)=C)O,8,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10]C(/C(\N)=N/O)c1ccccc1,7.15,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@H]1[C@](C)(CC2)C(C)(C)[C@@H]2[C@@H]1C[NH+](C)C,7.5,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@H](CCCC1)[C@H]1O,9.72,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@H](CCCC1)[C@H]1[NH3+],6.35,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@H](CCC1)C[C@H]1O,10.05,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@H](CCC1)[C@H]1O,9.7,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@H](CC1)C[C@H](CC2)[C@@]1(C)[C@@H](CC1)[C@@H]2[C@H](CC2)[C@@]1(C)[C@H]2[C@H](C)O,9.28,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@H](C1)[C@H]1[NH3+],4.2,6,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@H](C[C@H](CCCC1)[C@@H]1C1)[C@H]1N,9.93,3,2,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@H](C[C@@H](CCCC1)[C@H]1C1)[C@H]1[NH3+],6.36,6,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@H](C)C(N(CCC1)[C@@H]1C([O-])=O)=O,8.38,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@H](C)[C@H](C)[NH3+],6.84,6,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@H]([C@H]1C)[C@H]1[NH3+],4.35,6,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@H]([C@H](C)[C@@H]([C@@H]1C)N)[C@@H](C)[C@H]1N,7.83,3,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@H]([C@H](C)[C@@H]([C@@H]1C)N)[C@@H](C)[C@H]1[NH3+],6.73,6,2,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@H]([C@H](C)[C@@H]([C@@H]1C)[NH3+])[C@@H](C)[C@H]1[NH3+],5.15,9,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@H]([C@@H](C(O)=O)O)C(N)=O,7.17,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@H]([C@@H](C([O-])=O)O)C([O-])=O,9,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H]1C(C)(C)[C@H]1N,8.96,3,2,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H]1C(C)(C)[C@H]1[NH3+],5.97,6,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H]1[C@H](C)CCCC1,10.6,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H]1[C@@H](C)CCCC1,10.62,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H]1[C@](C)(CC2)C(C)(C)[C@@H]2[C@@H]1C[NH+](C)C,6.59,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H](CS)C(N[C@@H](CC(N)=O)C(O)=O)=O,7.05,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H](CO)c(cc(C)cc1[C@H](CO)N)c1O,9,3,2,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H](CCCCN(C(C[C@@H]1N)=O)C1=O)C([O-])=O,9.5,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H](CCCCC1)[C@H]1O,9.35,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H](CCCC1)[C@H]1O,9.35,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H](CCCC1)[C@H]1N,9.75,3,2,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H](CCCC1)[C@H]1C(Oc(cc1)ccc1[N+]([O-])=O)=O,8.57,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H](CCCC1)[C@H]1C([O-])=O,10.1,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H](CCCC1)[C@H]1[NH3+],6.71,6,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H](CCCC1)[C@@H]1N,9.84,3,2,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H](CCCC1)[C@@H]1C(Oc(cc1)ccc1[N+]([O-])=O)=O,8.42,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H](CCCC1)[C@@]1(C)O,9.49,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H](CCCC(N(C1SC2(C)C)[C@@H]2C([O-])=O)=[NH+]C1C([O-])=O)C([O-])=O,7.6,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H](CCC1)C[C@H]1O,10.1,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H](CCC1)[C@H]1O,9.28,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H](CCC1)[C@@H]1C(Oc(cc1)ccc1[N+]([O-])=O)=O,8.36,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H](Cc1c[nH]cn1)C(N[C@@H](Cc1c[nH]cn1)C([O-])=O)=O,7.8,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H](CC(N1CCCC[C@@H](C([O-])=O)[NH3+])=O)C1=O,6,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H](CC(C)CC1)[C@H]1O,9.5,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H](CC(C)C)C(N[C@@H](Cc1c[nH]cn1)C([O-])=O)=O,7.78,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H](C1C)[C@H]1N,8.98,3,2,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H](C1C)[C@H]1[NH3+],5.9,6,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H](C1)[C@H]1N,8.82,3,2,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H](C1)[C@H]1[NH3+],5.9,6,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H](C1)[C@@H]1N,9.04,3,2,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H](C1)[C@@]1(C)[NH3+],5.83,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H](C[C@H](CCCC1)[C@@H]1C1)[C@H]1N,9.97,3,2,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H](C[C@H](CCCC1)[C@@H]1C1)[C@H]1[NH3+],6.97,6,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H](C[C@H](C)CC1)[C@@H]1C(C)C,10.52,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H](C[C@@H](CCCC1)[C@H]1C1)[C@H]1N,10.08,3,2,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H](C[C@@H](CCCC1)[C@H]1C1)[C@H]1[NH3+],6.68,6,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H](C[C@@H](C)CC1)[C@H]1C(C)C,10.63,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H](C)C(N[C@@H](Cc1c[nH]cn1)C([O-])=O)=O,8.08,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H](C)[C@H](C)N,9.84,3,2,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H](C)[C@H](C)[NH3+],6.79,6,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H](C)[C@@H](c1ccccc1)O,8.81,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H](C)[C@@H](C)N,9.88,3,2,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H](C)[C@@H](c(cc1)ccc1O)O,8.69,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H]([C@@H]1C)[C@@H]1N,8.98,3,2,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H]([C@@H](c1ccccc1)O)c1ccccc1,10.46,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H]([C@@H](C)CC)C([O-])=O,9.77,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@H]([C@@H](C([O-])=O)O)C([O-])=O,8.75,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[NH2:10][C@@](C)(C1)[C@H]1N,9.06,3,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
