SMILES Labelled,ConBase_pKa,pB,qB,Reference
[N:10](CCCCCCCCCCCCCC)(CC(C)O)CC(CC)O,6.1,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCCCCCCCCCCCC)(CC(C)O)CC(C)O,8.4,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCCCCCCCCCC)(CCO)CC(CC)O,6.4,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCCCCCCCCCC)(CCO)CC(C)O,6.5,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCCCCCCCCCC)(CC(CC)O)CC(CC)O,5.6,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCCCCCCCCCC)(CC(C)O)CC(CC)O,6.2,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCCCCCCCCCC)(CC(C)O)CC(C)O,7.8,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCCCCCCCC)(CCO)CC(CC)O,7.2,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCCCCCCCC)(CCO)CC(C)O,7.5,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCCCCCCCC)(CC(CC)O)CC(CC)O,6.6,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCCCCCCCC)(CC(C)O)CC(CC)O,6.7,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCCCCCCCC)(CC(C)O)CC(C)O,7.6,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCCCCCC)(CCO)CC(CC)O,8.3,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCCCCCC)(CCO)CC(C)O,8.2,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCCCCCC)(CC(CC)O)CC(CC)O,7.5,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCCCCCC)(CC(C)O)CC(CC)O,8.1,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCCCCCC)(CC(C)O)CC(C)O,8.3,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCCCC)(CCO)CC(CC)O,9.1,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCCCC)(CCO)CC(C)O,9,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCCCC)(CC(CC)O)CC(CC)O,8.6,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCCCC)(CC(C)O)CC(CC)O,8.9,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCCCC)(CC(C)O)CC(C)O,8.5,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCCC)(CCO)CC(CC)O,9.1,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCCC)(CCO)CC(C)O,8.9,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCCC)(CC(CC)O)CC(CC)O,9.2,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCCC)(CC(C)O)CC(CC)O,9.1,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCCC)(CC(C)O)CC(C)O,9,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCC1O)(CCCC1=O)C(C)(C)C,7.6,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCC1)(C[C@H](C2)[C@@H]3N4CCCC3)[C@@H]1[C@@H]2C4=O,7.7,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCC1)(C[C@H](C2)[C@@H]3CCC4)[C@H]1[C@@H]2CN3C4=O,9.2,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCC1)(C[C@H](C2)[C@@H]3CCC4)[C@@H]1[C@@H]2CN3C4=O,9.4,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCC1)(C[C@H](C2)[C@@H]3C4)[C@H]1[C@@H]2CN3C=CC4=O,9.25,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCC1)(C[C@@H](C2)C3=CCCCN33)[C@@H]1[C@H]2C3=O,7.7,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCC[n]1nccc1)(CCC1)CCN1c1nc(cccc2)c2[n]1CCOCC,8.5,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCC[n]1ncc(C([O-])=O)c1)(CCC1)CCN1c1nc(cccc2)c2[n]1CCOCC,8.5,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCC)(CCCl)CCCl,6.63,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCC)(CCCC1)C1C(Nc1c(C)cccc1C)=O,7.27,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCC)(CCCC)CCCC,10.8,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCC)(CCCC)CC[S-],11.57,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCC)(CC1OC1)CC1OC1,6.91,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCC)(CC(C)O)CC(C)O,9.3,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCC(c1ccccc1)=O)(CC1)CCC1(c1ccccc1)O,8.4,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCC(c1ccc(C(C)(C)C)cc1)O)(CC1)CCC1C(c1ccccc1)(c1ccccc1)O,8.6,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCc1nnn[nH]1)(CCO)CCO,9.2,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCc1nnn[n-]1)(CCc1nnn[n-]1)CCO,8.9,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCc1ccccc1)(CCc1ccccc1)C(C)C,10.02,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCC1=CC[C@@H](C2)OC)(CC[C@@H]3CO)[C@]12/C\3=C/CO,8.42,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCC1)(C[C@H]2c3ccccc3)[C@H]1c1c2cccc1,9.12,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCC#N)(CC[C@]12c3c(C4)ccc(OC)c3O[C@H]11)[C@H]4[C@@H]2C=C[C@@H]1O,5.68,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCC[NH+](CC=C)CC=C)(CC=C)CC=C,6.96,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCC[C@@H]1[C@@H](C2)C([C@@H](C)C3)=O)(CCC4)[C@]13[C@@H]4[C@H]2O,9.13,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCC)(CCO)CC(CC)O,9,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCC)(CCO)CC(C)O,8.9,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCC)(CCCl)CCCl,6.7,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCC)(CCC)CCCNC(/C=N/[O-])=O,10.35,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCC)(CCC)CCc1c[nH]c2c1cccc2,8.6,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCC)(CCC)CCC,10.47,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCC)(CCC)CC(NC1c(cccc2)c2-c2c1cccc2)=O,7.28,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCC)(CCC)CC(Nc1c(C)cccc1C)=O,7.68,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCC)(CCC)Cc(cccc1)c1O,8.3,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCC)(CC(CC)O)CC(CC)O,9,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCC)(CC(C)O)CC(CC)O,9,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCC)(CC(C)O)CC(C)O,8.9,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCC)(C1)CC1O[Si](C)(C)C,8.89,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCC(c1ccccc1)c1ncccc1)(C(C)C)C(C)C,10.5,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC1OC1)(CC1OC1)CC1OC1,5.01,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC1OC1)(CC1OC1)Cc1ccccc1,5.75,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC1OC1)(CC1OC1)CC=C,6.16,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC1OC1)(CC1OC1)C(C)C,7.07,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](Cc1ccccc1)(Cc1ccccc1)Cc1ccccc1,7.44,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](Cc1ccccc1)(CC1)CCC1NCCO,9.24,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](Cc1ccccc1)(CC1)CCC1[NH3+],7.05,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](Cc1ccccc1)(C1)CC1O[Si](C)(C)C,8.08,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](Cc1ccccc1)(C(CC1)C2)C1CC2NC(c(cccc1OC)c1OC)=O,8.91,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](Cc1ccccc1)(C(CC1)C2)C1CC2N(Cc1c2cccc1OC)C2=O,8.68,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](Cc1ccccc1)(C(CC1)C2)C1CC2N(Cc1c2cccc1)C2=O,8.71,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](Cc1ccccc1)([C@H](CC1)C2)[C@@H]1C[C@H]2NC(c(cccc1OC)c1OC)=O,8.91,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](Cc1ccccc1)([C@H](CC1)C2)[C@@H]1C[C@H]2NC(c(cc(cc1OC)OC)c1OC)=O,8.84,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](Cc1ccccc1)([C@H](CC1)C2)[C@@H]1C[C@@H]2NC(c1cccc(Br)c1OC)=O,8.73,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](Cc1ccccc1)([C@H](CC1)C2)[C@@H]1C[C@@H]2NC(c1cccc([N+]([O-])=O)c1OC)=O,8.61,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](Cc1ccccc1)([C@H](CC1)C2)[C@@H]1C[C@@H]2NC(c1cc(S(N)(=O)=O)cc(OC)c1OC)=O,8.87,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](Cc1ccccc1)([C@H](CC1)C2)[C@@H]1C[C@@H]2NC(c1cc(S(CC)(=O)=O)cc(OC)c1OC)=O,8.9,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](Cc1ccccc1)([C@H](CC1)C2)[C@@H]1C[C@@H]2NC(c1cc(S(C)(=O)=O)cc(OC)c1OC)=O,8.92,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](Cc1ccccc1)([C@H](CC1)C2)[C@@H]1C[C@@H]2NC(c1cc(Br)cc(OC)c1OC)=O,8.84,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](Cc1ccccc1)([C@H](CC1)C2)[C@@H]1C[C@@H]2NC(c1cc([N+]([O-])=O)cc(OC)c1OC)=O,8.7,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](Cc1ccccc1)([C@H](CC1)C2)[C@@H]1C[C@@H]2NC(c1c2OCCOc2ccc1)=O,8.68,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](Cc1ccccc1)([C@H](CC1)C2)[C@@H]1C[C@@H]2NC(c(cccc1OCC)c1OC)=O,8.78,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](Cc1ccccc1)([C@H](CC1)C2)[C@@H]1C[C@@H]2NC(c(cccc1N)c1OC)=O,8.86,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](Cc1ccccc1)([C@H](CC1)C2)[C@@H]1C[C@@H]2NC(c(cccc1C)c1OC)=O,8.92,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](Cc1ccccc1)([C@H](CC1)C2)[C@@H]1C[C@@H]2NC(c(cccc1)c1OC)=O,8.88,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](Cc1ccccc1)([C@H](CC1)C2)[C@@H]1C[C@@H]2NC(c(cc(cc1OC)N)c1OC)=O,9.07,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](Cc1ccccc1)([C@H](CC1)C2)[C@@H]1C[C@@H]2NC(c(cc(cc1OC)C#N)c1OC)=O,8.7,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](Cc1ccccc1)([C@H](CC1)C2)[C@@H]1C[C@@H]2NC(c(cc(cc1)N)c1OC)=O,8.86,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](Cc1ccccc1)([C@H](CC1)C2)[C@@H]1C[C@@H]2NC(c(cc(cc1)I)c1OC)=O,8.79,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](Cc1ccccc1)([C@H](CC1)C2)[C@@H]1C[C@@H]2NC(c(cc(cc1)F)c1OC)=O,8.82,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](Cc1ccccc1)([C@H](CC1)C2)[C@@H]1C[C@@H]2NC(c(cc(cc1)[N+]([O-])=O)c1OC)=O,8.7,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](Cc1ccccc1)([C@H](CC1)C2)[C@@H]1C[C@@H]2NC(c(cc(C=O)cc1)c1OC)=O,8.74,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](Cc1ccc(C)cc1)(C1)CC1O[Si](C)(C)C,8.24,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](Cc1cc(OC)ccc1)(C1)CC1O[Si](C)(C)C,7.81,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC1)(CCC1NNC)C(C)C,9.1,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC1)(CCC1NNC(C)C)C(C)C,9.55,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC1)(CCC1NN)C(C)C,9.65,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC1)(CCC1C1)C1OC,8.87,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC1)(CCC1C1)C1Cl,6.98,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC1)(CCC1C1)C1C#N,5.85,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC1)(CCC1C1)C1C(OCC)=O,8.8,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC1)(CCC1C1)C1C(N)=O,9.04,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC1)(Cc2c(C3)ccc(OC)c2OC)C3c(cc2OC)c1cc2O,9.55,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC1)(CC2=CCO[C@H](C3)[C@H]([C@H]45)[C@@H]2C2)[C@H]2[C@@]14c(cccc1)c1N5C3=O,8.18,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC1)(CC2=CCO[C@H](C3)[C@H]([C@H]45)[C@@H]2C2)[C@H]2[C@@]14c(cc(c(OC)c1)OC)c1N5C3=O,5.86,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC1)(CC2=CCO[C@@H](C3)C([C@@H]45)[C@]2(C2)S([O-])(=O)=O)[C@@H]2[C@@]14c(cccc1)c1N5C3=O,7.53,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC1)(CC2=CCO[C@@H](C3)C([C@@H]45)[C@]2(C2)S([O-])(=O)=O)[C@@H]2[C@@]14c(cc(c(OC)c1)OC)c1N5C3=O,7.45,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC1)(CC([C@@H](C2)[C@@H]([C@H]34)[C@@H](C5)OC6)=C6S([O-])(=O)=O)[C@H]2[C@@]13c(cccc1)c1N4C5=O,7.54,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC1)(C/C(\[C@@H]2C3)=C/C)[C@@H]3[C@@]1(c(cccc1)c1N1)C1=C2C(OC)=O,7.46,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC1)(C[C@H](CC)[C@H]1C1)[C@@H]1[C@@H](c1c(cc(cc2)OCC)c2ncc1)O,8.5,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC1)(C[C@H](CC)[C@H]1C1)[C@@H]1[C@@H](c1c(cc(cc2)OC)c2ncc1)O,8.67,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC1)(C[C@H](CC)[C@@H](CC=O)C2)[C@@H]2c(cc2OC)c1cc2OC,8.11,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC1)([C@@H](CC2)N(CC3)C2=O)[C@@H]3c2c1cccc2,4.89,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC1)([C@@H](C[C@H]2C3=CCO[C@@H](C4)[C@H]2[C@@H]25)[C@@]12c(cccc1)c1N5C4=O)C3S([O-])(=O)=O,3.2,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC1)([C@@H](C[C@H]2C3=CCO[C@@H](C4)[C@H]2[C@@H]25)[C@@]12c(cc(c(OC)c1)OC)c1N5C4=O)C3S([O-])(=O)=O,3.12,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC=C)(CC=C)CC=C,8.31,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC=C)(CC[C@]12c3c(C4)ccc(O)c3O[C@H]11)[C@H]4[C@@H]2C=C[C@@H]1O,7.83,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC#C)(CC#C)CC#C,3.04,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC[NH+](CC(N)=O)Cc(cccc1)c1O)(CC(N)=O)Cc(cccc1)c1O,1.89,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC[C@H]1CO)(CC2)[C@@H]1[C@H]2O,10.24,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC[C@H]1C2)(C[C@]1(C=C)O)[C@H]2[C@H](c1c(cc(cc2)OC)c2ncc1)O,7.24,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC[C@H]1C2)(C[C@]1(C=C)O)[C@@H]2[C@@H](c1cc([O-])[nH+]c2ccccc12)O,7.65,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
